permno,mergent_id,PERMCO,GVKEY,companyid,Company Name,Ticker Symbol,CUSIP,Primary Link Marker,Security-level Identifier,Link Type Codd,Historical CRSP PERMCO Link to COMPUSTAT Record,First Effective Date of Link,Last Effective Date of Link
91503,115828,51311,174390,892217,LEMAITRE VASCULAR INC,LMAT,525558201,P,01,LC,51311,2006-10-19T00:00:00Z,NA
91510,115812,51316,175741,1101456,ARCHROCK PARTNERS LP,APLP,03957U100,P,01,LC,51316,2006-10-17T00:00:00Z,2018-04-30T00:00:00Z
91514,129647,51319,174313,872265,LEGACY TEX FINANCIAL GRP INC,LTXB,52471Y106,P,01,LC,51319,2006-10-03T00:00:00Z,2019-10-31T00:00:00Z
91516,115727,51321,175689,2597,ARMSTRONG WORLD INDUSTRIES,AWI,04247X102,P,01,LC,51321,2006-10-18T00:00:00Z,NA
91519,115842,51326,175307,917238,DOUGLAS EMMETT INC,DEI,25960P109,P,01,LC,51326,2006-10-25T00:00:00Z,NA
91531,6343,21347,008214,23506,OWENS CORNING,OC,690742101,P,06,LC,51337,2006-11-01T00:00:00Z,NA
91531,6343,51337,008214,23506,OWENS CORNING,OC,690742101,P,06,LC,51337,2006-11-01T00:00:00Z,NA
91547,115750,51338,165123,660090,LEIDOS HOLDINGS INC,LDOS,525327102,P,01,LC,51338,2006-10-13T00:00:00Z,NA
91556,43903,7684,009248,26560,ROSS STORES INC,ROST,778296103,P,01,LU,7684,1985-08-08T00:00:00Z,NA
91571,116021,51421,176022,550958,EMERGENT BIOSOLUTIONS INC,EBS,29089Q105,P,01,LC,51421,2006-11-15T00:00:00Z,NA
91575,116020,34736,005600,2482066,HERTZ GLOBAL HOLDINGS INC,HTZ,42806J700,P,05,LC,51423,2006-11-16T00:00:00Z,2016-06-30T00:00:00Z
91575,116020,34736,005600,3472926,HERTZ GLOBAL HOLDINGS INC,HTZ,42806J700,P,05,LC,51423,2006-11-16T00:00:00Z,2016-06-30T00:00:00Z
91575,116020,51423,026749,853864,HERC HOLDINGS INC,HRI,42704L104,P,01,LC,51423,2016-07-01T00:00:00Z,NA
91575,116020,51423,005600,3472926,HERTZ GLOBAL HOLDINGS INC,HTZ,42806J700,P,05,LC,51423,2006-11-16T00:00:00Z,2016-06-30T00:00:00Z
91575,116020,55584,005600,2482066,HERTZ GLOBAL HOLDINGS INC,HTZ,42806J700,P,05,LC,51423,2006-11-16T00:00:00Z,2016-06-30T00:00:00Z
91575,116020,55584,005600,3472926,HERTZ GLOBAL HOLDINGS INC,HTZ,42806J700,P,05,LC,51423,2006-11-16T00:00:00Z,2016-06-30T00:00:00Z
91579,116019,51426,174310,660699,KBR INC,KBR,48242W106,P,01,LC,51426,2006-11-16T00:00:00Z,NA
91584,116056,51431,176103,601262,NORTH AMERICAN CONST GRP LTD,NOA,656811106,P,01,LC,51431,2006-11-22T00:00:00Z,NA
91594,116042,51433,164494,892481,SPIRIT AEROSYSTEMS HOLDINGS,SPR,848574109,P,01,LC,51433,2006-11-21T00:00:00Z,NA
91606,115989,51442,175966,625767,CATALYST PHARMACEUTICALS INC,CPRX,14888U101,P,01,LC,51442,2006-11-08T00:00:00Z,NA
91607,116007,51443,175982,947629,CANADIAN SOLAR INC,CSIQ,136635109,P,01,LC,51443,2006-11-09T00:00:00Z,NA
91611,116048,51447,175404,897123,FIRST SOLAR INC,FSLR,336433107,P,01,LC,51447,2006-11-17T00:00:00Z,NA
91612,115967,51448,175523,920790,GLOBALSTAR INC,GSAT,378973507,P,01,LC,51448,2006-11-02T00:00:00Z,NA
91612,115967,51448,175523,2062765,GLOBALSTAR INC,GSAT,378973507,P,01,LC,51448,2006-11-02T00:00:00Z,NA
91613,116039,51449,175978,666979,HANSEN MEDICAL INC,HNSN,411307200,P,01,LC,51449,2006-11-16T00:00:00Z,2016-07-29T00:00:00Z
91614,115969,51450,174567,917947,INNOPHOS HOLDINGS INC,IPHS,45774N108,P,01,LC,51450,2006-11-02T00:00:00Z,2020-02-28T00:00:00Z
91616,116248,51452,176035,599918,NETLIST INC,NLST,64118P109,P,01,LC,51452,2006-11-30T00:00:00Z,NA
91618,115979,51454,175004,926831,ORBCOMM INC,ORBC,68555P100,P,01,LC,51454,2006-11-03T00:00:00Z,2021-09-30T00:00:00Z
91625,116055,51459,175654,921684,WILLDAN GROUP INC,WLDN,96924N100,P,01,LC,51459,2006-11-21T00:00:00Z,NA
91630,116304,51529,176238,467702,CAL DIVE INTERNATIONAL INC,CDVIQ,12802T101,C,01,LC,51529,2006-12-14T00:00:00Z,2014-10-29T00:00:00Z
91635,116305,51531,176268,1024217,DCT INDUSTRIAL TRUST INC,DCT.1,233153204,P,01,LC,51531,2006-12-13T00:00:00Z,2018-08-31T00:00:00Z
91650,116302,51539,176282,911662,SPECTRA ENERGY CORP,SE.7,847560109,P,01,LC,51539,2007-01-03T00:00:00Z,2017-03-31T00:00:00Z
91658,116591,51546,176247,930959,ALTRA INDUSTRIAL MOTION CORP,AIMC,02208R106,P,01,LC,51546,2006-12-15T00:00:00Z,2023-04-28T00:00:00Z
91659,116289,51547,175007,1000666,ALLEGIANT TRAVEL CO,ALGT,01748X102,P,01,LC,51547,2006-12-08T00:00:00Z,NA
91665,118588,51552,148223,13814,GREAT LAKES DREDGE & DOCK CP,GLDD,390607109,P,01,LC,51552,2006-12-27T00:00:00Z,NA
91666,116451,51553,176255,645406,GUIDANCE SOFTWARE INC,GUID,401692108,P,01,LC,51553,2006-12-13T00:00:00Z,2017-09-29T00:00:00Z
91668,116452,51555,175955,16949,IPG PHOTONICS CORP,IPGP,44980X109,P,01,LC,51555,2006-12-13T00:00:00Z,NA
91672,116283,51559,162892,633446,MEDICINOVA INC,MNOV,58468P206,P,01,LC,51559,2006-12-07T00:00:00Z,NA
91678,116594,51565,176249,922423,CARROLS RESTAURANT GROUP INC,TAST,14574X104,P,01,LC,51565,2006-12-15T00:00:00Z,2024-05-31T00:00:00Z
91683,116030,51568,175900,893667,SALLY BEAUTY HOLDINGS INC,SBH,79546E104,P,01,LC,51568,2006-11-17T00:00:00Z,NA
91688,117580,51635,176591,957703,EMPLOYERS HOLDINGS INC,EIG,292218104,P,01,LC,51635,2007-01-31T00:00:00Z,NA
91692,117581,51638,176592,922204,HFF INC,HF.3,40418F108,P,01,LC,51638,2007-01-31T00:00:00Z,2019-07-31T00:00:00Z
91727,117584,51645,148350,483466,TRAVELCENTERS OF AMERICA INC,TA,89421B109,P,01,LC,51645,2007-01-29T00:00:00Z,2023-05-31T00:00:00Z
91733,117402,51651,176362,782105,AEROVIRONMENT INC,AVAV,008073108,P,01,LC,51651,2007-01-23T00:00:00Z,NA
91743,129706,51661,176351,1001476,ORITANI FINANCIAL CORP,ORIT,68633D103,P,01,LC,51661,2007-01-24T00:00:00Z,2019-11-30T00:00:00Z
91750,117725,51788,176595,484488,FORTRESS INVESTMENT GRP LLC,FIG.2,34958B106,P,01,LC,51788,2007-02-09T00:00:00Z,2017-12-29T00:00:00Z
91754,117778,51792,176251,867359,INFORMATION SERVICES GROUP,III,45675Y104,P,02,LC,51792,2007-02-12T00:00:00Z,NA
91801,117593,51798,165209,823406,CORENERGY INFRASTRUCTURE TR,CRNG,21870U874,P,03,LC,51798,2007-02-02T00:00:00Z,2023-12-01T00:00:00Z
91814,117767,51803,176670,421736,ACCURAY INC,ARAY,004397105,P,01,LC,51803,2007-02-08T00:00:00Z,NA
91815,73658,11617,025536,6297,CENTRAL GARDEN & PET CO,CENTA,153527205,P,03,LC,11617,2007-02-06T00:00:00Z,NA
91822,117769,51811,176523,922468,NATIONAL CINEMEDIA INC,NCMI,635309206,P,01,LC,51811,2007-02-08T00:00:00Z,NA
91826,117777,51815,176593,638735,CARPARTS COM INC,PRTS,14427M107,P,01,LC,51815,2007-02-09T00:00:00Z,NA
91836,117568,51949,176572,920131,AVIAT NETWORKS INC,AVNW,05366Y201,P,01,LC,51949,2007-01-29T00:00:00Z,NA
91845,116861,51957,175271,888048,EVOLVE TRANSITION INFRAST LP,SNMP,30053M203,P,01,LC,51957,2006-11-15T00:00:00Z,2024-02-29T00:00:00Z
91849,118570,51962,176928,934640,BROADRIDGE FINANCIAL SOLUTNS,BR,11133T103,P,01,LC,51962,2007-04-02T00:00:00Z,NA
91850,118573,51963,176914,944253,CHENIERE ENERGY PARTNERS LP,CQP,16411Q101,P,01,LC,51963,2007-03-21T00:00:00Z,NA
91854,2542,51966,176760,927273,DOMTAR CORP,UFS,257559203,P,01,LC,51966,2007-03-07T00:00:00Z,2021-11-30T00:00:00Z
91855,7609,7460,019355,28037,SIMMONS FIRST NATL CP  -CL A,SFNC,828730200,P,01,LU,7460,1985-03-13T00:00:00Z,NA
91883,118196,51978,176404,91031,TIME WARNER CABLE INC,TWC,88732J207,P,01,LC,51978,2007-03-01T00:00:00Z,2016-05-17T00:00:00Z
91888,118704,51982,176781,957345,ARUBA NETWORKS INC,ARUN,043176106,P,01,LC,51982,2007-03-27T00:00:00Z,2015-05-29T00:00:00Z
91893,117800,51805,175347,948894,CONVERTED ORGANICS INC -OLD,COIN.1,21299B937,P,02,LC,51805,2007-03-16T00:00:00Z,2011-07-06T00:00:00Z
91893,117800,51805,018108,2067287,FINJAN HOLDINGS INC,FNJN,31788H303,P,01,LC,51805,2014-05-12T00:00:00Z,2020-07-23T00:00:00Z
91900,118580,51992,176782,876888,GLU MOBILE INC,GLUU,379890106,P,01,LC,51992,2007-03-22T00:00:00Z,2021-04-30T00:00:00Z
91901,118852,51993,160213,1006654,GSI TECHNOLOGY INC,GSIT,36241U106,P,01,LC,51993,2007-03-29T00:00:00Z,NA
91902,61248,29231,023587,82104,HAYNES INTERNATIONAL INC,HAYN,420877201,P,02,LC,29231,2007-03-20T00:00:00Z,2024-11-29T00:00:00Z
91905,118518,51996,176873,952296,RAND LOGISTICS INC,RLOGQ,752182105,P,01,LC,51996,2007-03-07T00:00:00Z,2018-03-29T00:00:00Z
91907,118854,51998,176567,3144690,SUPER MICRO COMPUTER INC,SMCI,86800U302,P,01,LC,51998,2007-03-29T00:00:00Z,NA
91908,104583,51999,065444,29229,STEWARDSHIP FINANCIAL CORP,SSFN,860326107,P,01,LC,51999,2007-03-28T00:00:00Z,2019-10-31T00:00:00Z
91909,118523,52000,176874,1011137,SUMMER INFANT INC,SUMR,865646301,P,01,LC,52000,2007-03-07T00:00:00Z,2022-06-30T00:00:00Z
91910,117206,52001,062213,32023,CANTALOUPE INC,CTLP,138103106,P,01,LC,52001,2020-11-19T00:00:00Z,NA
91910,117206,52001,062213,32023,CANTALOUPE INC,CTLP,138103106,P,01,LC,52001,2007-03-19T00:00:00Z,2019-09-25T00:00:00Z
91910,117206,52001,062213,3301118,CANTALOUPE INC,CTLP,138103106,P,01,LC,52001,2020-11-19T00:00:00Z,NA
91910,117206,52001,062213,3301118,CANTALOUPE INC,CTLP,138103106,P,01,LC,52001,2007-03-19T00:00:00Z,2019-09-25T00:00:00Z
91915,118952,52115,177108,946174,CINEMARK HOLDINGS INC,CNK,17243V102,P,01,LC,52115,2007-04-24T00:00:00Z,NA
91926,2398,20569,003851,8946,DELTA AIR LINES INC,DAL,247361702,P,03,LC,20569,2007-05-03T00:00:00Z,NA
91928,91683,52117,064775,917282,DENISON MINES CORP,DNN,248356107,P,01,LC,52117,2007-04-19T00:00:00Z,NA
91937,136575,52120,017874,888529,T-MOBILE US INC,TMUS,872590104,P,01,LC,52120,2013-05-01T00:00:00Z,NA
91954,91223,52129,013679,2475,RM2 INTERNATIONAL INC,RMTO,00213H105,P,01,LC,52129,2012-08-08T00:00:00Z,2019-07-19T00:00:00Z
91965,118980,52139,176861,625142,OREXIGEN THERAPEUTICS INC,OREXQ,686164302,P,01,LC,52139,2007-04-26T00:00:00Z,2019-05-31T00:00:00Z
91967,113700,52141,165124,1052724,SYNUTRA INTERNATIONAL INC,SYUT,87164C102,P,01,LC,52141,2007-04-12T00:00:00Z,2017-05-31T00:00:00Z
91975,119022,52247,147988,114467,AECOM,ACM,00766T100,P,01,LC,52247,2007-05-10T00:00:00Z,NA
91977,110849,45679,158743,95972,B&G FOODS INC,BGS,05508R106,P,01,LC,45679,2007-05-23T00:00:00Z,NA
91979,119056,52251,177109,1025169,CAI INTERNATIONAL INC,CAI,12477X106,P,01,LC,52251,2007-05-16T00:00:00Z,2021-12-31T00:00:00Z
91983,119057,52253,003469,259357,CONTINENTAL RESOURCES INC,CLR,212015101,P,02,LC,52253,2007-05-15T00:00:00Z,2022-11-30T00:00:00Z
92020,119053,52278,023109,624746,GENESIS HEALTHCARE INC,GENN,37185X106,P,01,LC,52278,2015-02-03T00:00:00Z,2021-03-25T00:00:00Z
92021,119048,52279,177429,956561,SOLERA HOLDINGS INC,SLH,83421A104,P,01,LC,52279,2007-05-11T00:00:00Z,2016-03-03T00:00:00Z
92029,119071,10110,015252,59475,TRIMAS CORP,TRS,896215209,P,03,LC,10110,2007-05-18T00:00:00Z,NA
92034,119002,52286,177225,482471,CAVIUM INC,CAVM,14964U108,P,01,LC,52286,2007-05-02T00:00:00Z,2018-07-31T00:00:00Z
92035,119130,52287,176343,835029,CLEAN ENERGY FUELS CORP,CLNE,184499101,P,01,LC,52287,2007-05-25T00:00:00Z,NA
92038,119096,52290,177256,1005570,ENERNOC INC,ENOC,292764107,P,01,LC,52290,2007-05-18T00:00:00Z,2017-08-31T00:00:00Z
92040,119157,52292,175008,640267,AMICUS THERAPEUTICS INC,FOLD,03152W109,P,01,LC,52292,2007-05-31T00:00:00Z,NA
92043,119010,52295,176701,1051740,INTERACTIVE BROKERS GROUP,IBKR,45841N107,P,01,LC,52295,2007-05-04T00:00:00Z,NA
92050,119067,52301,177227,862492,INSULET CORP,PODD,45784P101,P,01,LC,52301,2007-05-15T00:00:00Z,NA
92052,119091,52303,177111,733262,TECHTARGET INC,TTGT,87874R308,P,01,LC,52303,2007-05-17T00:00:00Z,NA
92090,119329,52370,177782,1023291,BLACKROCK CAPITAL INVT CORP,BKCC,092533108,P,01,LC,52370,2007-06-27T00:00:00Z,2024-03-28T00:00:00Z
92095,119179,52376,177257,577575,INFINERA CORP,INFN,45667G103,P,01,LC,52376,2007-06-07T00:00:00Z,NA
92096,134029,52377,177287,488479,JAZZ PHARMACEUTICALS PLC,JAZZ,G50871105,P,01,LC,52377,2007-06-01T00:00:00Z,NA
92097,119184,52378,177315,882512,EDGIO INC,EGIOQ,53261M203,P,01,LC,52378,2007-06-08T00:00:00Z,2024-09-17T00:00:00Z
92101,118970,52380,176963,667186,RESPONSE GENETICS INC,RGDXQ,76123U105,C,01,LC,52380,2007-06-05T00:00:00Z,2015-07-02T00:00:00Z
92102,119332,52381,177780,424056,COMSCORE INC,SCOR,20564W204,P,01,LC,52381,2007-06-27T00:00:00Z,NA
92102,119332,52381,177780,2822985,COMSCORE INC,SCOR,20564W204,P,01,LC,52381,2007-06-27T00:00:00Z,NA
92121,119194,52396,177376,78171,DISCOVER FINANCIAL SVCS,DFS,254709108,P,02,LC,52396,2007-07-02T00:00:00Z,NA
92143,119320,52408,177744,948199,PROS HOLDINGS INC,PRO,74346Y103,P,01,LC,52408,2007-06-28T00:00:00Z,NA
92144,119298,52410,177739,946406,SPECTRA ENERGY PARTNERS LP,SEP,84756N109,P,01,LC,52410,2007-06-27T00:00:00Z,2018-12-31T00:00:00Z
92150,119116,52281,177487,1072142,VANTAGE DRILLING CO,VTGDF,G93205113,P,02,LC,52281,2007-06-08T00:00:00Z,NA
92155,119238,52416,272699,932520,ENSYNC INC,ESNC,29359T102,C,01,LC,52416,2007-06-18T00:00:00Z,NA
92157,119198,52418,177267,874057,TE CONNECTIVITY PLC,TEL,G87052109,P,02,LC,52418,2007-07-02T00:00:00Z,NA
92172,119644,52520,177943,1025143,DHI GROUP INC,DHX,23331S100,P,01,LC,52520,2007-07-18T00:00:00Z,NA
92174,119689,52522,147340,13447,GLOBALSCAPE INC,GSB,37940G109,P,01,LC,52522,2007-07-19T00:00:00Z,2020-08-31T00:00:00Z
92177,119703,52524,177882,1040665,HHGREGG INC,HGGG,42833L108,C,01,LC,52524,2007-07-20T00:00:00Z,2017-02-27T00:00:00Z
92183,119744,52529,177953,1041881,ORBITZ WORLDWIDE INC,OWW,68557K109,P,01,LC,52529,2007-07-20T00:00:00Z,2015-09-30T00:00:00Z
92184,119643,52530,177924,104752,PHARMERICA CORP,PMC,71714F104,P,01,LC,52530,2007-08-01T00:00:00Z,2017-12-29T00:00:00Z
92188,119598,52535,177925,947073,WABCO HOLDINGS INC,WBC,92927K102,P,01,LC,52535,2007-08-01T00:00:00Z,2020-05-29T00:00:00Z
92203,119897,52547,178015,872349,LULULEMON ATHLETICA INC,LULU,550021109,P,01,LC,52547,2007-07-30T00:00:00Z,NA
92206,119691,52550,177945,1702333,BLUEKNIGHT ENERGY PRTNRS LP,BKEP,09625U109,P,01,LC,52550,2011-05-16T00:00:00Z,2022-08-31T00:00:00Z
92206,119691,52550,177945,1702333,BLUEKNIGHT ENERGY PRTNRS LP,BKEP,09625U109,P,01,LC,52550,2007-07-18T00:00:00Z,2009-02-19T00:00:00Z
92207,119404,52551,177127,736629,SHORETEL INC,SHOR,825211105,P,01,LC,52551,2007-07-03T00:00:00Z,2017-09-29T00:00:00Z
92210,119862,52553,177099,1026459,MONOTYPE IMAGING HOLDINGS,TYPE,61022P100,P,01,LC,52553,2007-07-25T00:00:00Z,2019-10-31T00:00:00Z
92220,120037,52669,177881,480061,MASIMO CORP,MASI,574795100,P,01,LC,52669,2007-08-08T00:00:00Z,NA
92221,120077,52670,178081,1026076,MERCADOLIBRE INC,MELI,58733R102,P,01,LC,52670,2007-08-10T00:00:00Z,NA
92223,120017,52672,178089,955121,POINT.360,PTSXQ,730507100,P,01,LC,52672,2007-08-15T00:00:00Z,2014-12-02T00:00:00Z
92226,119977,52674,175308,665432,SUCAMPO PHARMACEUTICALS INC,SCMP,864909106,P,01,LC,52674,2007-08-02T00:00:00Z,2018-02-28T00:00:00Z
92227,113587,52675,164408,831178,BOULDER BRANDS INC,BDBD,101405108,P,02,LC,52675,2007-08-01T00:00:00Z,2016-01-29T00:00:00Z
92228,106160,52676,142568,383215,TRANSITION THERAPEUTICS INC,TTHI,893716209,P,01,LC,52676,2007-08-20T00:00:00Z,2016-09-30T00:00:00Z
92229,119988,52677,177871,586832,VIRTUSA CORP,VRTU,92827P102,P,01,LC,52677,2007-08-03T00:00:00Z,2021-02-26T00:00:00Z
92232,120079,52680,176639,1000824,HORSEHEAD HOLDING CORP,ZINCQ,440694305,P,01,LC,52680,2007-08-10T00:00:00Z,2016-09-30T00:00:00Z
92239,119953,52684,177884,538004,CONCHO RESOURCES INC,CXO,20605P101,P,01,LC,52684,2007-08-03T00:00:00Z,2021-01-29T00:00:00Z
92243,119952,52688,177982,244567,DOLAN CO,DOLNQ,25659P402,P,01,LC,52688,2007-08-02T00:00:00Z,2014-01-28T00:00:00Z
92245,100892,32035,065009,14290,ARCHROCK INC,AROC,03957W106,P,01,LC,52690,2007-08-21T00:00:00Z,NA
92245,100892,52690,065009,952094,ARCHROCK INC,AROC,03957W106,P,01,LC,52690,2007-08-21T00:00:00Z,NA
92252,116041,52697,038711,1004089,PALISADE BIO INC,PALI,696389402,P,01,LC,52697,2021-04-28T00:00:00Z,NA
92257,119765,52705,178083,423340,VMWARE INC -CL A,VMW,928563402,P,01,LC,52705,2007-08-14T00:00:00Z,2023-11-30T00:00:00Z
92261,119951,52708,177983,1342462,GENPACT LTD,G,G3922B107,P,01,LC,52708,2007-08-02T00:00:00Z,NA
92282,116899,52760,158791,469139,PROCERA NETWORKS INC,PKT,74269U203,P,01,LC,52760,2007-09-20T00:00:00Z,2015-06-30T00:00:00Z
92293,120743,52762,178310,264342,TERADATA CORP,TDC,88076W103,P,01,LC,52762,2007-10-01T00:00:00Z,NA
92296,120626,52766,177930,632235,ATHENAHEALTH INC,ATHN.2,04685W103,P,01,LC,52766,2007-09-20T00:00:00Z,2019-02-28T00:00:00Z
92302,121135,52772,178493,854217,CONSTANT CONTACT INC,CTCT,210313102,P,01,LC,52772,2007-10-03T00:00:00Z,2016-02-09T00:00:00Z
92318,117169,52785,120318,606267,TOWNEBANK,TOWN,89214P109,P,01,LC,52785,2007-10-09T00:00:00Z,NA
92320,117298,52787,066268,1326025,INCONTACT INC,SAAS,45336E109,P,01,LC,52787,2007-10-26T00:00:00Z,2016-11-30T00:00:00Z
92322,122122,52788,178704,465379,ULTA BEAUTY INC,ULTA,90384S303,P,01,LC,52788,2007-10-25T00:00:00Z,NA
92326,121968,52793,178672,1025142,CVR ENERGY INC,CVI,12662P108,P,01,LC,52793,2007-10-23T00:00:00Z,NA
92331,121849,52798,178610,1022355,DUPONT FABROS TECHNOLOGY INC,DFT,26613Q106,P,01,LC,52798,2007-10-19T00:00:00Z,2017-09-29T00:00:00Z
92343,121815,52807,178539,1020658,RETAIL OPPORTUNITY INVTS CP,ROIC,76131N101,P,01,LC,52807,2007-10-30T00:00:00Z,NA
92345,122075,52809,177228,943217,NOVABAY PHARMACEUTICALS INC,NBY,66987P409,P,01,LC,52809,2007-10-26T00:00:00Z,NA
92354,122096,52811,178703,1041927,PZENA INVESTMENT MANAGEMENT,PZN,74731Q103,P,01,LC,52811,2007-10-25T00:00:00Z,2022-10-31T00:00:00Z
92375,119480,52818,178684,1042184,GRIZZLY ENERGY LLC,GRZZU,39869R405,C,01,LC,52818,2017-08-01T00:00:00Z,2017-08-02T00:00:00Z
92375,119480,52818,178684,1042184,GRIZZLY ENERGY LLC,GRZZU,39869R405,P,01,LC,52818,2007-10-24T00:00:00Z,2017-07-31T00:00:00Z
92378,122177,52820,178538,1011333,ZEP INC,ZEP,98944B108,P,01,LC,52820,2007-11-01T00:00:00Z,2015-06-25T00:00:00Z
92400,122316,52839,178806,34146,LL FLOORING HOLDINGS INC,LLFLQ,55003T107,P,01,LC,52839,2007-11-09T00:00:00Z,2024-08-09T00:00:00Z
92402,122406,52840,178507,1041062,MSCI INC,MSCI,55354G100,P,01,LC,52840,2007-11-15T00:00:00Z,NA
92428,122320,52854,178797,785698,AMERICAN PUBLIC EDUCATION,APEI,02913V103,P,01,LC,52854,2007-11-09T00:00:00Z,NA
92429,122293,52855,178798,502135,APPROACH RESOURCES INC,AREXQ,03834A103,P,01,LC,52855,2007-11-08T00:00:00Z,2019-11-11T00:00:00Z
92432,122321,52858,178803,141377,ENSIGN GROUP INC,ENSG,29358P101,P,01,LC,52858,2007-11-09T00:00:00Z,NA
92443,136213,52863,178834,1233828,NORTHFIELD BANCORP INC,NFBK,66611T108,P,01,LC,52863,2007-11-08T00:00:00Z,NA
92445,122223,52864,178752,787850,NANOSPHERE INC,NSPH,63009F204,P,01,LC,52864,2007-11-01T00:00:00Z,2016-07-29T00:00:00Z
92449,121483,52868,176378,1481494,REEDS INC,REED,758338305,P,01,LC,52868,2007-11-27T00:00:00Z,2023-02-15T00:00:00Z
92454,122236,52872,178767,791145,INTELIQUENT INC,IQNT,45825N107,P,01,LC,52872,2007-11-02T00:00:00Z,2017-02-28T00:00:00Z
92454,122236,52872,178767,2614646,INTELIQUENT INC,IQNT,45825N107,P,01,LC,52872,2007-11-02T00:00:00Z,2017-02-28T00:00:00Z
92456,120427,52874,176017,463422,ATHERSYS INC,ATHXQ,04744L205,P,01,LC,52874,2007-12-12T00:00:00Z,2023-10-17T00:00:00Z
92457,122813,52875,264397,421212,CARDTRONICS PLC,CATM,G1991C105,P,01,LC,52875,2007-12-11T00:00:00Z,2021-06-30T00:00:00Z
92460,122764,52878,178943,488962,ENTROPIC COMMUNICATIONS INC,ENTR.1,29384R105,P,01,LC,52878,2007-12-07T00:00:00Z,2015-04-30T00:00:00Z
92464,122862,52882,179027,127562,MEDASSETS INC,MDAS,584045108,P,01,LC,52882,2007-12-13T00:00:00Z,2016-01-29T00:00:00Z
92466,122945,52884,179058,821629,ORION ENERGY SYSTEMS INC,OESX,686275108,P,01,LC,52884,2007-12-19T00:00:00Z,NA
92467,122973,52885,179132,1103926,ORION GROUP HOLDINGS INC,ORN,68628V308,P,01,LC,52885,2007-12-20T00:00:00Z,NA
92469,123043,52887,179202,1061516,ECHOSTAR CORP,SATS,278768106,P,01,LC,52887,2008-01-02T00:00:00Z,NA
92470,112650,50028,165743,885457,STAR BULK CARRIERS CORP,SBLK,Y8162K204,P,01,LC,52888,2007-12-03T00:00:00Z,NA
92471,122739,52889,178973,794732,TITAN MACHINERY INC,TITN,88830R101,P,01,LC,52889,2007-12-06T00:00:00Z,NA
92477,122288,52831,178828,1025996,ENTERPRISE ACQUISITION CORP,EST.4,29365R108,P,01,LC,52831,2007-12-03T00:00:00Z,2009-11-08T00:00:00Z
92477,122288,52831,183822,1603163,ARMOUR RESIDENTIAL REIT INC,ARR,042315705,P,01,LC,52831,2010-06-16T00:00:00Z,NA
92477,122288,52831,183822,1603163,ARMOUR RESIDENTIAL REIT INC,ARR,042315705,P,01,LC,52831,2009-11-09T00:00:00Z,2010-01-31T00:00:00Z
92497,122955,52900,179084,603283,NETSUITE INC,N,64118Q107,P,01,LC,52900,2007-12-20T00:00:00Z,2016-11-30T00:00:00Z
92502,122405,11657,025632,1022681,KENNEDY-WILSON HOLDINGS INC,KW,489398107,P,01,LC,52845,2009-11-17T00:00:00Z,NA
92502,122405,52845,025632,1022681,KENNEDY-WILSON HOLDINGS INC,KW,489398107,P,01,LC,52845,2009-11-17T00:00:00Z,NA
92521,118090,52918,162233,735966,DIGITAL ALLY INC,DGLY,25382T200,P,01,LC,52918,2008-01-02T00:00:00Z,NA
92528,124054,52924,179288,563461,DALLASNEWS CORP,DALN,235050101,P,01,LC,52924,2008-02-11T00:00:00Z,NA
92530,79188,31726,063605,5570,CALPINE CORP,8356B,13199K935,P,02,LC,31726,2008-02-07T00:00:00Z,2018-03-29T00:00:00Z
92535,123050,52930,179186,881003,GREENHUNTER RESOURCES INC,GRHHQ,39530A104,P,01,LC,52930,2008-01-02T00:00:00Z,2017-10-10T00:00:00Z
92550,123117,52942,179216,1093611,BROOKFIELD INFRS PTRS LP,BIP,G16252101,P,01,LC,52942,2008-01-31T00:00:00Z,NA
92557,116282,52950,066261,34009,LIVE VENTURES INC,LIVE,538142308,P,01,LC,52950,2008-02-01T00:00:00Z,NA
92570,2298,20556,003734,8660,DANA INC,DAN,235825205,P,02,LC,52956,2008-02-01T00:00:00Z,NA
92570,2298,52956,003734,8660,DANA INC,DAN,235825205,P,02,LC,52956,2008-02-01T00:00:00Z,NA
92583,41347,7329,010740,31348,TRIO-TECH INTERNATIONAL,TRT,896712205,C,01,LU,7329,1984-12-07T00:00:00Z,NA
92587,124651,52967,179441,535040,BIOTELEMETRY INC,BEAT.2,090672106,P,01,LC,52967,2008-03-19T00:00:00Z,2021-02-26T00:00:00Z
92593,1230,52970,065796,1067970,MIDWESTONE FINANCIAL GROUP,MOFG,598511103,C,01,LC,52970,2008-03-17T00:00:00Z,NA
92596,124121,52958,183640,1057035,IRIDIUM COMMUNICATIONS INC,IRDM,46269C102,P,01,LC,52958,2009-10-01T00:00:00Z,NA
92596,124121,52958,183640,1057035,IRIDIUM COMMUNICATIONS INC,IRDM,46269C102,J,01,LC,52958,2009-09-30T00:00:00Z,2009-09-30T00:00:00Z
92597,124671,52975,179657,1041928,HILLENBRAND INC,HI,431571108,P,01,LC,52975,2008-04-01T00:00:00Z,NA
92602,124636,52978,179621,1060044,PHILIP MORRIS INTERNATIONAL,PM,718172109,P,01,LC,52978,2008-03-31T00:00:00Z,NA
92611,124672,52983,179534,937594,VISA INC,V,92826C839,P,01,LC,52983,2008-03-19T00:00:00Z,NA
92614,125057,52985,179437,1966,AMERICAN WATER WORKS CO INC,AWK,030420103,P,01,LC,52985,2008-04-23T00:00:00Z,NA
